customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0864,Female,0,No,Yes,25,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),96.23,3676.06,No
CUST0865,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),23.92,4690.8,No
CUST0866,Male,0,No,Yes,66,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),113.6,2655.64,Yes
CUST0867,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,29.51,69.66,No
CUST0868,Female,1,No,Yes,57,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Electronic check,87.4,1705.55,No
CUST0869,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,No,Bank transfer (automatic),33.34,2005.2,Yes
CUST0870,Female,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,One year,Yes,Credit card (automatic),107.99,1709.08,Yes
CUST0871,Male,1,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),71.07,2192.62,No
CUST0872,Female,0,Yes,Yes,61,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),28.23,3170.68,No
CUST0873,Female,1,Yes,Yes,16,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,81.67,623.22,Yes
CUST0874,Male,0,No,No,42,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),20.91,1377.7,No
CUST0875,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),97.6,2548.09,No
CUST0876,Male,1,Yes,No,2,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,85.06,1591.56,No
CUST0877,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),41.26,4955.6,No
CUST0878,Female,0,Yes,Yes,31,No,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),57.48,2168.53,No
CUST0879,Male,0,No,Yes,25,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,20.78,4351.6,No
CUST0880,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,89.37,4484.62,No
CUST0881,Male,0,No,Yes,24,No,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),52.27,4183.31,No
CUST0882,Female,0,No,Yes,53,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,77.16,253.55,No
CUST0883,Male,1,Yes,No,27,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),115.67,4739.78,No
CUST0884,Female,0,No,Yes,55,Yes,No phone service,No,No,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),49.95,661.14,No
CUST0885,Female,0,No,No,64,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),119.02,191.33,Yes
CUST0886,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,83.27,2083.56,Yes
CUST0887,Male,0,No,Yes,50,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),44.21,989.28,No
CUST0888,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,Two year,No,Electronic check,63.68,937.3,No
CUST0889,Female,1,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,No,Credit card (automatic),94.05,1453.34,No
CUST0890,Male,0,No,Yes,18,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,64.65,1257.06,Yes
CUST0891,Male,0,No,No,65,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,26.85,3430.28,Yes
CUST0892,Male,0,Yes,No,40,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Mailed check,36.86,950.15,No
CUST0893,Male,0,No,No,44,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),99.13,2724.73,No
CUST0894,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,No,Electronic check,84.84,4932.4,No
CUST0895,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Credit card (automatic),76.98,2173.26,Yes
CUST0896,Female,0,No,No,10,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,36.76,3216.53,No
CUST0897,Female,0,Yes,Yes,52,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,103.78,4847.47,No
CUST0898,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,One year,No,Electronic check,116.07,705.44,No
CUST0899,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.09,2104.66,No
CUST0900,Male,0,Yes,Yes,56,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,No,Mailed check,27.8,4253.96,No
CUST0901,Male,0,No,No,17,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),108.47,4662.88,No
CUST0902,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),101.56,3014.16,No
CUST0903,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.79,734.23,No
CUST0904,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.5,4509.33,Yes
CUST0905,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,One year,Yes,Electronic check,84.64,888.74,Yes
CUST0906,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,41.6,1777.33,No
CUST0907,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,92.86,1890.03,Yes
CUST0908,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.57,2247.51,Yes
CUST0909,Male,0,Yes,No,35,Yes,No,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,118.57,3955.03,No
CUST0910,Female,1,Yes,Yes,56,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),41.39,4014.68,No
CUST0911,Male,0,No,No,48,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.79,3603.88,No
CUST0912,Male,0,No,Yes,44,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Two year,Yes,Mailed check,98.02,130.2,No
CUST0913,Male,0,Yes,Yes,65,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),53.9,2832.93,No
CUST0914,Female,0,Yes,Yes,44,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,57.97,3742.51,No
CUST0915,Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),108.79,2234.23,No
CUST0916,Female,1,No,No,63,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,60.42,4725.78,Yes
CUST0917,Female,0,No,Yes,66,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,82.47,4122.58,Yes
CUST0918,Female,0,No,No,2,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,108.92,3198.01,No
CUST0919,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),40.98,330.88,Yes
CUST0920,Female,1,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,118.19,3268.68,Yes
CUST0921,Male,0,Yes,Yes,39,Yes,No,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,90.2,4559.67,Yes
CUST0922,Male,0,Yes,Yes,58,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),69.61,1909.64,No
CUST0923,Male,0,No,No,54,Yes,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,63.09,4193.9,No
CUST0924,Male,0,Yes,No,61,Yes,No,No,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.44,1579.54,No
CUST0925,Male,1,No,No,3,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No,One year,No,Mailed check,40.57,2859.11,Yes
CUST0926,Male,1,No,No,59,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),51.17,3249.15,No
CUST0927,Male,0,Yes,Yes,29,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),50.78,3396.42,Yes
CUST0928,Female,1,Yes,No,1,Yes,No,No,No internet service,No,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),48.9,4415.1,No
CUST0929,Female,0,Yes,No,61,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),66.85,1188.42,No
CUST0930,Male,1,No,Yes,48,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,118.92,1326.6,No
CUST0931,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,108.88,3526.12,No
CUST0932,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),52.79,902.43,No
CUST0933,Male,0,Yes,Yes,60,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),62.29,2332.07,No
CUST0934,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,No,Mailed check,86.95,119.77,No
CUST0935,Female,0,Yes,No,24,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),21.72,722.08,No
CUST0936,Male,0,No,Yes,35,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),102.02,3400.65,No
CUST0937,Female,0,No,Yes,7,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.98,3742.36,No
CUST0938,Male,0,Yes,Yes,57,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Credit card (automatic),105.72,594.29,No
CUST0939,Female,0,Yes,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),57.51,1153.99,No
CUST0940,Female,0,Yes,No,61,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,66.2,512.54,Yes
CUST0941,Female,1,Yes,Yes,38,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),21.24,2178.4,No
CUST0942,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),59.94,648.06,No
CUST0943,Female,0,No,No,63,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),66.04,2197.73,No
CUST0944,Male,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,No,Mailed check,110.7,3665.85,Yes
CUST0945,Male,1,Yes,Yes,28,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,109.4,3423.28,No
CUST0946,Male,0,No,No,58,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,116.61,1416.69,No
CUST0947,Male,0,Yes,Yes,70,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Two year,Yes,Electronic check,108.51,3375.34,No
CUST0948,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,One year,No,Mailed check,20.82,4640.01,No
CUST0949,Female,1,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,84.15,1750.67,No
CUST0950,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,26.82,1659.01,No
CUST0951,Male,0,Yes,No,57,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,47.26,2865.76,Yes
CUST0952,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Electronic check,77.83,1242.6,No
CUST0953,Male,1,No,Yes,15,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),90.06,3264.86,No
CUST0954,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),85.46,4164.66,No
CUST0955,Male,0,No,Yes,20,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),24.91,2307.41,No
CUST0956,Male,1,No,Yes,63,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),30.36,3403.95,No
CUST0957,Female,0,Yes,No,35,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.86,3266.39,No
CUST0958,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),29.14,212.55,No
CUST0959,Female,0,Yes,Yes,41,No,Yes,DSL,No,No,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),37.82,933.41,No
CUST0960,Male,0,No,No,41,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),88.85,4469.78,No
CUST0961,Male,0,Yes,No,60,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),103.08,4695.68,No
CUST0962,Male,0,No,Yes,12,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),60.88,3906.59,No
CUST0963,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),89.28,4607.82,Yes
CUST0964,Male,0,Yes,No,53,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),40.0,1544.62,No
CUST0965,Male,1,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),117.33,1253.6,No
CUST0966,Male,0,No,No,7,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),55.0,1933.81,Yes
CUST0967,Male,1,Yes,Yes,58,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),104.59,295.6,No
CUST0968,Female,0,No,Yes,56,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,114.54,4053.16,No
CUST0969,Female,1,No,Yes,39,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,106.47,4921.19,No
CUST0970,Male,0,No,No,58,Yes,No phone service,No,No,No internet service,Yes,No,No,No internet service,Two year,No,Bank transfer (automatic),26.71,4123.67,No
CUST0971,Female,0,No,No,1,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,85.03,2783.78,No
CUST0972,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,32.01,1490.5,No
CUST0973,Male,1,Yes,No,43,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),20.57,1004.54,No
CUST0974,Male,0,Yes,No,10,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),25.18,1833.03,No
CUST0975,Female,0,No,No,1,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),111.61,3341.51,No
CUST0976,Female,0,Yes,No,49,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,One year,Yes,Mailed check,110.85,2246.37,No
CUST0977,Female,0,Yes,Yes,11,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),42.58,4671.62,No
CUST0978,Female,0,No,Yes,22,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),74.71,4274.02,Yes
CUST0979,Female,0,Yes,No,17,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),115.5,529.96,Yes
CUST0980,Female,0,No,No,61,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),69.67,675.0,No
CUST0981,Female,0,No,No,61,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Two year,No,Mailed check,59.36,3387.67,Yes
CUST0982,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,68.32,1169.23,No
CUST0983,Female,0,No,Yes,66,Yes,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,99.02,3959.33,No
CUST0984,Male,0,No,No,37,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),67.73,2964.96,Yes
CUST0985,Female,0,No,No,66,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No internet service,One year,No,Electronic check,98.33,1164.56,Yes
CUST0986,Female,0,No,Yes,60,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,One year,No,Electronic check,63.17,2403.86,No
CUST0987,Female,0,No,Yes,0,Yes,Yes,No,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,45.2,2042.26,No
CUST0988,Female,0,Yes,Yes,44,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,52.65,4368.33,No
CUST0989,Female,0,Yes,Yes,27,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Credit card (automatic),27.78,180.17,No
CUST0990,Female,0,No,No,20,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Mailed check,69.74,4481.3,Yes
CUST0991,Female,0,No,Yes,12,Yes,No phone service,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),34.81,3267.37,Yes
CUST0992,Female,0,Yes,Yes,26,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,101.15,3692.94,No
CUST0993,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,62.06,32.99,No
CUST0994,Female,0,Yes,Yes,21,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No,One year,Yes,Mailed check,96.5,3148.63,No
CUST0995,Female,0,No,Yes,52,Yes,No,No,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,115.45,2950.66,No
CUST0996,Male,0,No,Yes,3,Yes,Yes,No,No,No internet service,No,No,No,No,Two year,No,Mailed check,104.95,2695.28,No
CUST0997,Male,0,No,No,22,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Credit card (automatic),115.15,3933.62,Yes
CUST0998,Female,0,No,Yes,69,Yes,No,No,Yes,No internet service,No,Yes,No,No internet service,Two year,No,Credit card (automatic),76.79,2788.24,Yes
CUST0999,Female,0,No,No,32,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),36.53,4288.34,No
CUST1000,Male,1,No,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,113.54,1178.5,No
